timestamp,symbol,side,qty,price,tag,pnl
2026-01-18 20:06:57,NIFTY 26100 PE,BUY,50,10,ENTRY_HEDGE,0
2026-01-18 20:06:57,NIFTY 26300 PE,SELL,50,20,ENTRY_PREMIUM,0
2026-01-18 20:24:05,NIFTY 26050 CE,BUY,50,10,ENTRY_HEDGE,0
2026-01-18 20:24:05,NIFTY 25850 CE,SELL,50,20,ENTRY_PREMIUM,0
2026-01-18 20:24:29,NIFTY 26050 CE,BUY,50,10,ENTRY_HEDGE,0
2026-01-18 20:24:29,NIFTY 25850 CE,SELL,50,20,ENTRY_PREMIUM,0
